Date,Country_JP,Country,Visitors,YoY_Change
2017/04,タイ,Thailand,88816,4.59
2017/04,総数,Total,2294717,21.18
2017/04,トルコ,Turkey,1827,8.17
2017/04,英国,UK,25861,7.54
2017/04,米国,USA,124672,11.33
2017/04,ベトナム,Vietnam,22118,35.06
2017/05,アフリカ計,Africa Total,2274,-15.31
2017/05,アジア計,Asia Total,2035241,20.11
2017/05,豪州,Australia,32506,7.66
2017/05,オーストリア,Austria,1263,4.04
2017/05,ベルギー,Belgium,1971,0.1
2017/05,ブラジル,Brazil,2655,-4.29
2017/05,カナダ,Canada,20246,7.04
2017/05,中国,China,587193,0.81
2017/05,デンマーク,Denmark,1687,-8.56
2017/05,ヨーロッパ計,Europe Total,100778,2.28
2017/05,フィンランド,Finland,2212,10.6
2017/05,フランス,France,16071,-3.53
2017/05,ドイツ,Germany,12799,6.44
2017/05,香港,Hong Kong,201799,23.72
2017/05,インド,India,10650,-10.92
2017/05,インドネシア,Indonesia,38314,67.34
2017/05,アイルランド,Ireland,1553,25.65
2017/05,イスラエル,Israel,1229,-4.8
2017/05,イタリア,Italy,8324,2.77
2017/05,マカオ,Macau,8588,-1.46
2017/05,マレーシア,Malaysia,30044,43.9
2017/05,メキシコ,Mexico,5295,33.68
2017/05,モンゴル,Mongolia,2237,27.1
2017/05,オランダ,Netherlands,3888,6.46
2017/05,ニュージーランド,New Zealand,4393,3.29
2017/05,北アメリカ計,North America Total,164310,10.12
2017/05,ノルウェー,Norway,2009,13.37
2017/05,オセアニア計,Oceania Total,37369,7.24
2017/05,その他アジア,Other Asia,9722,-4.02
2017/05,その他ヨーロッパ,Other Europe,6378,-7.04
2017/05,その他北アメリカ,Other North America,784,-20.41
2017/05,その他オセアニア,Other Oceania,470,17.21
2017/05,その他南アメリカ,Other South America,3763,23.7
2017/05,フィリピン,Philippines,31450,13.86
2017/05,ポーランド,Poland,2025,-25.03
2017/05,ポルトガル,Portugal,1682,3.7
2017/05,ロシア,Russia,5550,56.56
2017/05,シンガポール,Singapore,36283,11.39
2017/05,南アメリカ計,South America Total,6418,10.35
2017/05,韓国,South Korea,568877,63.77
2017/05,スペイン,Spain,6491,7.09
2017/05,無国籍・その他,Stateless/Other,52,-39.53
2017/05,スウェーデン,Sweden,4777,8.27
2017/05,スイス,Switzerland,2597,2.12
2017/05,台湾,Taiwan,433603,8.99
2017/05,タイ,Thailand,51755,8.05
2017/05,総数,Total,2346442,18.17
2017/05,トルコ,Turkey,1628,22.5
2017/05,英国,UK,19501,-4.01
2017/05,米国,USA,137985,10.08
2017/05,ベトナム,Vietnam,21869,30.67
2017/06,アフリカ計,Africa Total,3496,8.57
2017/06,アジア計,Asia Total,2324094,18.03
2017/06,豪州,Australia,30383,4.29
2017/06,オーストリア,Austria,2133,3.59
2017/06,ベルギー,Belgium,4095,7.59
2017/06,ブラジル,Brazil,4191,30.81
2017/06,カナダ,Canada,26429,15.27
2017/06,中国,China,780771,6.75
2017/06,デンマーク,Denmark,3291,11.22
2017/06,ヨーロッパ計,Europe Total,144746,5.79
2017/06,フィンランド,Finland,1695,-3.91
2017/06,フランス,France,29096,7.91
2017/06,ドイツ,Germany,15496,6.95
2017/06,香港,Hong Kong,234651,27.09
2017/06,インド,India,10953,13.8
2017/06,インドネシア,Indonesia,23413,-12.28
2017/06,アイルランド,Ireland,1677,12.85
2017/06,イスラエル,Israel,1661,1.65
2017/06,イタリア,Italy,10945,0.72
2017/06,マカオ,Macau,15069,35.7
2017/06,マレーシア,Malaysia,21572,-13.57
2017/06,メキシコ,Mexico,7803,67.09
2017/06,モンゴル,Mongolia,1536,-0.97
2017/06,オランダ,Netherlands,7908,5.22
2017/06,ニュージーランド,New Zealand,5626,8.15
2017/06,北アメリカ計,North America Total,164566,12.6
2017/06,ノルウェー,Norway,2465,12.61
2017/06,オセアニア計,Oceania Total,36452,4.69
2017/06,その他アジア,Other Asia,16505,21.33
2017/06,その他ヨーロッパ,Other Europe,7186,-2.83
2017/06,その他北アメリカ,Other North America,965,5.23
2017/06,その他オセアニア,Other Oceania,443,-8.28
2017/06,その他南アメリカ,Other South America,3899,27.25
2017/06,フィリピン,Philippines,24463,20.47
2017/06,ポーランド,Poland,2473,-15.34
2017/06,ポルトガル,Portugal,2287,8.75
2017/06,ロシア,Russia,6338,34.85
2017/06,シンガポール,Singapore,19720,9.8
2017/06,南アメリカ計,South America Total,8090,29.07
2017/06,韓国,South Korea,644026,44.07
2017/06,スペイン,Spain,11667,3.87
2017/06,無国籍・その他,Stateless/Other,74,-16.85
2017/06,スウェーデン,Sweden,4045,-3.69
2017/06,スイス,Switzerland,5698,4.51
2017/06,台湾,Taiwan,446604,12.49
2017/06,タイ,Thailand,56699,-7.43
2017/06,総数,Total,2681518,16.77
2017/06,トルコ,Turkey,1755,-1.68
2017/06,英国,UK,26251,6.19
2017/06,米国,USA,129369,9.97
2017/06,ベトナム,Vietnam,24696,32.89
2017/07,アフリカ計,Africa Total,3073,-1.0
2017/07,アジア計,Asia Total,2193108,23.4
2017/07,豪州,Australia,22157,14.26
2017/07,オーストリア,Austria,1584,-13.91
2017/07,ベルギー,Belgium,2145,6.61
2017/07,ブラジル,Brazil,3029,52.44
2017/07,カナダ,Canada,22443,2.53
2017/07,中国,China,819855,21.11
2017/07,デンマーク,Denmark,1375,9.91
2017/07,ヨーロッパ計,Europe Total,128930,2.23
2017/07,フィンランド,Finland,1192,-0.42
2017/07,フランス,France,24629,4.06
2017/07,ドイツ,Germany,14268,0.58
2017/07,香港,Hong Kong,196761,23.49
2017/07,インド,India,10069,7.85
2017/07,インドネシア,Indonesia,13980,8.9
2017/07,アイルランド,Ireland,1281,11.1
2017/07,イスラエル,Israel,1592,31.46
2017/07,イタリア,Italy,17201,-6.44
2017/07,マカオ,Macau,16504,25.83
2017/07,マレーシア,Malaysia,21072,35.65
2017/07,メキシコ,Mexico,4847,58.19
2017/07,モンゴル,Mongolia,1897,14.55
2017/07,オランダ,Netherlands,4604,5.91
2017/07,ニュージーランド,New Zealand,3440,-4.87
2017/07,北アメリカ計,North America Total,120367,4.97
2017/07,ノルウェー,Norway,883,-5.56
2017/07,オセアニア計,Oceania Total,25993,11.4
2017/07,その他アジア,Other Asia,13443,5.73
2017/07,その他ヨーロッパ,Other Europe,6680,7.67
2017/07,その他北アメリカ,Other North America,1099,17.67
2017/07,その他オセアニア,Other Oceania,396,22.22
2017/07,その他南アメリカ,Other South America,2866,8.81
2017/07,フィリピン,Philippines,21311,22.58
2017/07,ポーランド,Poland,2168,-5.33
2017/07,ポルトガル,Portugal,2563,9.48
2017/07,ロシア,Russia,5835,35.32
2017/07,シンガポール,Singapore,15331,27.03
2017/07,南アメリカ計,South America Total,5895,27.57
2017/07,韓国,South Korea,620904,35.29
2017/07,スペイン,Spain,14871,-1.33
2017/07,無国籍・その他,Stateless/Other,62,-24.39
2017/07,スウェーデン,Sweden,2388,-9.3
2017/07,スイス,Switzerland,3075,8.08
2017/07,台湾,Taiwan,377843,13.38
2017/07,タイ,Thailand,36176,4.37
2017/07,総数,Total,2477428,20.9
2017/07,トルコ,Turkey,1705,54.58
2017/07,英国,UK,22188,3.44
2017/07,米国,USA,91978,3.6
2017/07,ベトナム,Vietnam,24665,43.35
2017/08,アフリカ計,Africa Total,3900,9.77
2017/08,アジア計,Asia Total,1959924,21.1
2017/08,豪州,Australia,44102,7.22
2017/08,オーストリア,Austria,2004,5.14
2017/08,ベルギー,Belgium,2905,6.53
2017/08,ブラジル,Brazil,3778,23.63
2017/08,カナダ,Canada,22312,0.97
2017/08,中国,China,678313,29.87
2017/08,デンマーク,Denmark,1831,6.64
2017/08,ヨーロッパ計,Europe Total,127835,8.16
2017/08,フィンランド,Finland,1737,0.4
2017/08,フランス,France,18283,5.7
2017/08,ドイツ,Germany,18316,8.66
2017/08,香港,Hong Kong,165513,26.41
2017/08,インド,India,11513,14.02
2017/08,インドネシア,Indonesia,22041,23.61
2017/08,アイルランド,Ireland,1705,17.99
2017/08,イスラエル,Israel,3791,33.39
2017/08,イタリア,Italy,10203,4.46
2017/08,マカオ,Macau,7744,31.86
2017/08,マレーシア,Malaysia,26478,2.25
2017/08,メキシコ,Mexico,5742,37.37
2017/08,モンゴル,Mongolia,2125,10.56
2017/08,オランダ,Netherlands,5394,3.79
2017/08,ニュージーランド,New Zealand,6330,12.51
2017/08,北アメリカ計,North America Total,129475,4.3
2017/08,ノルウェー,Norway,1397,-4.38
2017/08,オセアニア計,Oceania Total,50847,8.02
2017/08,その他アジア,Other Asia,16321,17.26
2017/08,その他ヨーロッパ,Other Europe,9053,15.81
2017/08,その他北アメリカ,Other North America,1247,19.1
2017/08,その他オセアニア,Other Oceania,415,32.17
2017/08,その他南アメリカ,Other South America,4602,23.11
2017/08,フィリピン,Philippines,22473,7.96
2017/08,ポーランド,Poland,2827,-2.72
2017/08,ポルトガル,Portugal,1849,8.83
2017/08,ロシア,Russia,6492,44.75
2017/08,シンガポール,Singapore,22203,1.28
2017/08,南アメリカ計,South America Total,8380,23.34
2017/08,韓国,South Korea,556885,29.32
2017/08,スペイン,Spain,9374,1.99
2017/08,無国籍・その他,Stateless/Other,45,-51.61
2017/08,スウェーデン,Sweden,3523,-4.37
2017/08,スイス,Switzerland,3828,5.92
2017/08,台湾,Taiwan,347796,0.08
2017/08,タイ,Thailand,49526,10.86
2017/08,総数,Total,2280406,18.88
2017/08,トルコ,Turkey,1814,-8.75
2017/08,英国,UK,27114,9.8
2017/08,米国,USA,100174,3.48
2017/08,ベトナム,Vietnam,25388,31.87
2017/09,アフリカ計,Africa Total,3561,6.97
2017/09,アジア計,Asia Total,2201150,25.16
2017/09,豪州,Australia,39421,4.66
2017/09,オーストリア,Austria,2283,-4.95
2017/09,ベルギー,Belgium,4037,-2.16
2017/09,ブラジル,Brazil,4752,-12.78
2017/09,カナダ,Canada,29398,-1.14
2017/09,中国,China,663815,31.15
2017/09,デンマーク,Denmark,3482,10.96
2017/09,ヨーロッパ計,Europe Total,170600,3.12
2017/09,フィンランド,Finland,2605,-0.5
2017/09,フランス,France,30173,0.46
2017/09,ドイツ,Germany,22081,-3.47
2017/09,香港,Hong Kong,171103,11.13
2017/09,インド,India,12497,8.46
2017/09,インドネシア,Indonesia,27116,16.58
2017/09,アイルランド,Ireland,1935,12.89
2017/09,イスラエル,Israel,5206,-15.02
2017/09,イタリア,Italy,12555,0.19
2017/09,マカオ,Macau,8216,12.12
2017/09,マレーシア,Malaysia,39356,7.25
2017/09,メキシコ,Mexico,6358,32.32
2017/09,モンゴル,Mongolia,2245,12.31
2017/09,オランダ,Netherlands,7033,3.58
2017/09,ニュージーランド,New Zealand,6251,29.39
2017/09,北アメリカ計,North America Total,162995,5.04
2017/09,ノルウェー,Norway,1864,3.04
2017/09,オセアニア計,Oceania Total,46034,7.36
2017/09,その他アジア,Other Asia,17580,8.97
2017/09,その他ヨーロッパ,Other Europe,10656,3.2
2017/09,その他北アメリカ,Other North America,1309,13.04
2017/09,その他オセアニア,Other Oceania,362,-5.24
2017/09,その他南アメリカ,Other South America,5997,22.36
2017/09,フィリピン,Philippines,42097,14.68
2017/09,ポーランド,Poland,3040,-4.13
2017/09,ポルトガル,Portugal,2423,6.69
2017/09,ロシア,Russia,9315,44.11
2017/09,シンガポール,Singapore,32090,7.47
2017/09,南アメリカ計,South America Total,10749,3.87
2017/09,韓国,South Korea,620936,38.12
2017/09,スペイン,Spain,12047,9.4
2017/09,無国籍・その他,Stateless/Other,59,-43.27
2017/09,スウェーデン,Sweden,5982,1.05
2017/09,スイス,Switzerland,5862,-5.73
2017/09,台湾,Taiwan,421094,18.8
2017/09,タイ,Thailand,103536,5.35
2017/09,総数,Total,2595148,21.5
2017/09,トルコ,Turkey,1802,-3.94
2017/09,英国,UK,33227,3.76
2017/09,米国,USA,125930,5.4
2017/09,ベトナム,Vietnam,32461,31.44
2017/10,アフリカ計,Africa Total,3053,10.34
2017/10,アジア計,Asia Total,2057527,29.57
2017/10,豪州,Australia,39189,18.31
2017/10,オーストリア,Austria,2021,25.92
2017/10,ベルギー,Belgium,2420,2.11
2017/10,ブラジル,Brazil,3084,8.32
2017/10,カナダ,Canada,25005,4.02
2017/10,中国,China,567149,31.04
2017/10,デンマーク,Denmark,1859,6.66
2017/10,ヨーロッパ計,Europe Total,119799,9.92
2017/10,フィンランド,Finland,1998,10.82
2017/10,フランス,France,19125,9.92
2017/10,ドイツ,Germany,15911,3.32
2017/10,香港,Hong Kong,172926,13.51
2017/10,インド,India,10870,-2.52
2017/10,インドネシア,Indonesia,28549,30.64
2017/10,アイルランド,Ireland,1513,16.92
2017/10,イスラエル,Israel,2627,8.37
2017/10,イタリア,Italy,9308,8.47
2017/10,マカオ,Macau,7946,15.56
2017/10,マレーシア,Malaysia,52219,17.54
2017/10,メキシコ,Mexico,5141,46.59
2017/10,モンゴル,Mongolia,2024,30.24
2017/10,オランダ,Netherlands,5220,20.75
2017/10,ニュージーランド,New Zealand,5094,23.07
2017/10,北アメリカ計,North America Total,146007,10.47
2017/10,ノルウェー,Norway,1447,7.11
2017/10,オセアニア計,Oceania Total,44803,18.87
2017/10,その他アジア,Other Asia,15319,12.33
2017/10,その他ヨーロッパ,Other Europe,7847,8.58
2017/10,その他北アメリカ,Other North America,951,10.84
2017/10,その他オセアニア,Other Oceania,520,22.07
2017/10,その他南アメリカ,Other South America,3748,29.2
2017/10,フィリピン,Philippines,40597,35.31
2017/10,ポーランド,Poland,2552,-3.37
2017/10,ポルトガル,Portugal,1678,-1.64
2017/10,ロシア,Russia,7842,57.38
2017/10,シンガポール,Singapore,50521,16.61
2017/10,南アメリカ計,South America Total,6832,18.86
2017/10,韓国,South Korea,622604,45.84
2017/10,スペイン,Spain,7059,14.43
2017/10,無国籍・その他,Stateless/Other,58,-38.95
2017/10,スウェーデン,Sweden,3785,-4.85
2017/10,スイス,Switzerland,3213,9.62
2017/10,台湾,Taiwan,363178,20.76
2017/10,タイ,Thailand,94533,17.69
2017/10,総数,Total,2378079,26.8
2017/10,トルコ,Turkey,1585,10.22
2017/10,英国,UK,25001,6.44
2017/10,米国,USA,114910,10.74
2017/10,ベトナム,Vietnam,24880,37.26
2017/11,アフリカ計,Africa Total,2519,10.19
2017/11,アジア計,Asia Total,2197784,25.1
2017/11,豪州,Australia,57292,11.19
2017/11,オーストリア,Austria,1263,24.07
2017/11,ベルギー,Belgium,1591,8.9
2017/11,ブラジル,Brazil,3445,-10.87
2017/11,カナダ,Canada,27055,9.79
2017/11,中国,China,564264,32.0
2017/11,デンマーク,Denmark,1304,2.35
2017/11,ヨーロッパ計,Europe Total,99911,10.28
2017/11,フィンランド,Finland,2003,8.15
2017/11,フランス,France,17035,9.91
2017/11,ドイツ,Germany,11495,7.3
2017/11,香港,Hong Kong,207243,9.21
2017/11,インド,India,8933,18.92
2017/11,インドネシア,Indonesia,52343,28.0
2017/11,アイルランド,Ireland,1227,3.28
2017/11,イスラエル,Israel,1112,18.42
2017/11,イタリア,Italy,9430,12.21
2017/11,マカオ,Macau,13388,0.44
2017/11,マレーシア,Malaysia,64712,2.24
2017/11,メキシコ,Mexico,5331,35.48
2017/11,モンゴル,Mongolia,1947,20.26
2017/11,オランダ,Netherlands,3694,5.24
2017/11,ニュージーランド,New Zealand,6778,9.46
2017/11,北アメリカ計,North America Total,149485,11.23
2017/11,ノルウェー,Norway,1161,8.1
2017/11,オセアニア計,Oceania Total,64370,11.01
2017/11,その他アジア,Other Asia,13659,22.82
2017/11,その他ヨーロッパ,Other Europe,5390,16.09
2017/11,その他北アメリカ,Other North America,935,20.8
2017/11,その他オセアニア,Other Oceania,300,11.52
2017/11,その他南アメリカ,Other South America,3680,-20.48
2017/11,フィリピン,Philippines,48673,17.8
2017/11,ポーランド,Poland,1212,4.84
2017/11,ポルトガル,Portugal,2137,-1.88
2017/11,ロシア,Russia,5709,28.93
2017/11,シンガポール,Singapore,86433,13.93
2017/11,南アメリカ計,South America Total,7125,-16.11
2017/11,韓国,South Korea,678905,37.33
2017/11,スペイン,Spain,5904,2.7
2017/11,無国籍・その他,Stateless/Other,68,-20.93
2017/11,スウェーデン,Sweden,3514,9.61
2017/11,スイス,Switzerland,2888,18.22
2017/11,台湾,Taiwan,319516,14.63
2017/11,タイ,Thailand,115835,20.15
2017/11,総数,Total,2521262,22.95
2017/11,トルコ,Turkey,1143,2.51
2017/11,英国,UK,22954,10.35
2017/11,米国,USA,116164,10.59
2017/11,ベトナム,Vietnam,19678,50.79
2018/01,アフリカ計,Africa Total,2160,17.33
2018/01,アジア計,Asia Total,2247213,24.52
2018/01,豪州,Australia,45166,11.0
2018/01,オーストリア,Austria,1354,10.53
2018/01,ベルギー,Belgium,1699,-4.17
2018/01,ブラジル,Brazil,2224,9.13
2018/01,カナダ,Canada,20843,11.02
2018/01,中国,China,716333,40.71
2018/01,デンマーク,Denmark,1581,9.19
2018/01,ヨーロッパ計,Europe Total,95441,16.17
2018/01,フィンランド,Finland,1783,-7.57
2018/01,フランス,France,16252,17.71
2018/01,ドイツ,Germany,13204,12.12
2018/01,香港,Hong Kong,178482,26.92
2018/01,インド,India,7869,5.13
2018/01,インドネシア,Indonesia,21103,17.82
2018/01,アイルランド,Ireland,1294,20.6
2018/01,イスラエル,Israel,1003,9.26
2018/01,イタリア,Italy,5942,9.05
2018/01,マカオ,Macau,8194,32.98
2018/01,マレーシア,Malaysia,35319,32.44
2018/01,メキシコ,Mexico,3242,10.57
2018/01,モンゴル,Mongolia,1733,6.12
2018/01,オランダ,Netherlands,3624,11.82
2018/01,ニュージーランド,New Zealand,5068,7.74
2018/01,北アメリカ計,North America Total,106792,11.13
2018/01,ノルウェー,Norway,1610,9.23
2018/01,オセアニア計,Oceania Total,50474,10.49
2018/01,その他アジア,Other Asia,10635,8.39
2018/01,その他ヨーロッパ,Other Europe,4861,6.04
2018/01,その他北アメリカ,Other North America,783,-2.49
2018/01,その他オセアニア,Other Oceania,240,-16.96
2018/01,その他南アメリカ,Other South America,4955,56.51
2018/01,フィリピン,Philippines,27499,6.61
